textBox36,textBox33,textBox35,textBox34,textBox30,textBox29,textBox32,textBox31,textBox37
27 May 2026,GJ-1435015,INV-001159237,TOTAL,"64.749,00","64.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1435015,INV-001159237,TOTAL,"64.749,00","64.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1435015,INV-001159237,TOTAL,"64.749,00","64.749,00","0,00","41.999,00",4-4000 - Penjualan
27 May 2026,GJ-1435015,INV-001159237,TOTAL,"64.749,00","64.749,00","41.499,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1435015,INV-001159237,TOTAL,"64.749,00","64.749,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432746,INV-001158226,TOTAL,"114.603,62","114.603,62","39.004,62","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432746,INV-001158226,TOTAL,"114.603,62","114.603,62","0,00","39.004,62",1-1200 - Persediaan Barang
27 May 2026,GJ-1432746,INV-001158226,TOTAL,"114.603,62","114.603,62","0,00","75.599,00",4-4000 - Penjualan
27 May 2026,GJ-1432746,INV-001158226,TOTAL,"114.603,62","114.603,62","66.047,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432746,INV-001158226,TOTAL,"114.603,62","114.603,62","9.552,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","31.353,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","21.186,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","6.211,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432582,INV-001158075,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432745,INV-001158227,TOTAL,"62.749,00","62.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432745,INV-001158227,TOTAL,"62.749,00","62.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432745,INV-001158227,TOTAL,"62.749,00","62.749,00","0,00","39.999,00",4-4000 - Penjualan
27 May 2026,GJ-1432745,INV-001158227,TOTAL,"62.749,00","62.749,00","39.499,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432745,INV-001158227,TOTAL,"62.749,00","62.749,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","40.827,62","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","0,00","40.827,62",1-1200 - Persediaan Barang
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","0,00","120.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","64.436,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","40.802,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","1.000,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","12.512,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432832,INV-001158300,TOTAL,"160.827,62","160.827,62","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432833,INV-001158301,TOTAL,"60.749,00","60.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432833,INV-001158301,TOTAL,"60.749,00","60.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432833,INV-001158301,TOTAL,"60.749,00","60.749,00","0,00","37.999,00",4-4000 - Penjualan
27 May 2026,GJ-1432833,INV-001158301,TOTAL,"60.749,00","60.749,00","37.499,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432833,INV-001158301,TOTAL,"60.749,00","60.749,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","42.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","0,00","42.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","0,00","100.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","55.959,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","31.394,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","10.897,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432696,INV-001158179,TOTAL,"142.000,00","142.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432834,INV-001158302,TOTAL,"118.253,00","118.253,00","39.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432834,INV-001158302,TOTAL,"118.253,00","118.253,00","0,00","39.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432834,INV-001158302,TOTAL,"118.253,00","118.253,00","0,00","79.253,00",4-4000 - Penjualan
27 May 2026,GJ-1432834,INV-001158302,TOTAL,"118.253,00","118.253,00","72.264,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432834,INV-001158302,TOTAL,"118.253,00","118.253,00","6.989,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","21.243,13","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","0,00","21.243,13",1-1200 - Persediaan Barang
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","0,00","41.999,00",4-4000 - Penjualan
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","32.627,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","390,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","7.232,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1433074,INV-001158525,TOTAL,"63.242,13","63.242,13","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","44.800,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","0,00","44.800,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","0,00","83.699,00",4-4000 - Penjualan
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","60.528,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","7.817,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","1.000,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","13.104,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432940,INV-001158405,TOTAL,"128.499,00","128.499,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","62.253,63","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","0,00","62.253,63",1-1200 - Persediaan Barang
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","0,00","166.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","93.394,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","53.328,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","18.028,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432698,INV-001158181,TOTAL,"228.253,63","228.253,63","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432835,INV-001158303,TOTAL,"127.537,00","127.537,00","44.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432835,INV-001158303,TOTAL,"127.537,00","127.537,00","0,00","44.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432835,INV-001158303,TOTAL,"127.537,00","127.537,00","0,00","83.537,00",4-4000 - Penjualan
27 May 2026,GJ-1432835,INV-001158303,TOTAL,"127.537,00","127.537,00","75.922,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432835,INV-001158303,TOTAL,"127.537,00","127.537,00","7.615,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","28.819,14","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","0,00","28.819,14",1-1200 - Persediaan Barang
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","0,00","80.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","47.313,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","21.686,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","9.251,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432836,INV-001158304,TOTAL,"108.819,14","108.819,14","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","31.593,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","20.401,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","6.256,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432941,INV-001158406,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","105.100,72","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","0,00","105.100,72",1-1200 - Persediaan Barang
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","0,00","270.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","159.399,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","78.252,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","30.599,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432697,INV-001158180,TOTAL,"375.100,72","375.100,72","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432583,INV-001158076,TOTAL,"60.496,77","60.496,77","20.497,77","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432583,INV-001158076,TOTAL,"60.496,77","60.496,77","0,00","20.497,77",1-1200 - Persediaan Barang
27 May 2026,GJ-1432583,INV-001158076,TOTAL,"60.496,77","60.496,77","0,00","39.999,00",4-4000 - Penjualan
27 May 2026,GJ-1432583,INV-001158076,TOTAL,"60.496,77","60.496,77","38.109,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432583,INV-001158076,TOTAL,"60.496,77","60.496,77","1.890,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","30.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","0,00","30.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","0,00","91.726,00",4-4000 - Penjualan
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","47.911,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","32.701,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","9.364,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1433332,INV-001158707,TOTAL,"121.726,00","121.726,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","29.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","0,00","29.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","0,00","64.259,00",4-4000 - Penjualan
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","51.767,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","643,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","10.099,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432699,INV-001158182,TOTAL,"93.259,00","93.259,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","63.230,68","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","0,00","63.230,68",1-1200 - Persediaan Barang
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","0,00","128.997,00",4-4000 - Penjualan
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","98.382,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","7.230,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","1.000,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","21.135,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432943,INV-001158408,TOTAL,"192.227,68","192.227,68","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","71.926,19","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","0,00","71.926,19",1-1200 - Persediaan Barang
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","0,00","196.000,00",4-4000 - Penjualan
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","106.914,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","67.233,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","20.603,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1433334,INV-001158709,TOTAL,"267.926,19","267.926,19","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","34.613,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","17.306,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","6.831,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432700,INV-001158183,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432747,INV-001158228,TOTAL,"122.998,00","122.998,00","41.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432747,INV-001158228,TOTAL,"122.998,00","122.998,00","0,00","41.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432747,INV-001158228,TOTAL,"122.998,00","122.998,00","0,00","81.998,00",4-4000 - Penjualan
27 May 2026,GJ-1432747,INV-001158228,TOTAL,"122.998,00","122.998,00","81.498,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432747,INV-001158228,TOTAL,"122.998,00","122.998,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433248,INV-001158664,TOTAL,"62.749,00","62.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433248,INV-001158664,TOTAL,"62.749,00","62.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1433248,INV-001158664,TOTAL,"62.749,00","62.749,00","0,00","39.999,00",4-4000 - Penjualan
27 May 2026,GJ-1433248,INV-001158664,TOTAL,"62.749,00","62.749,00","39.499,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433248,INV-001158664,TOTAL,"62.749,00","62.749,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","33.257,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","18.421,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","6.572,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432701,INV-001158184,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432837,INV-001158305,TOTAL,"91.904,00","91.904,00","33.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432837,INV-001158305,TOTAL,"91.904,00","91.904,00","0,00","33.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432837,INV-001158305,TOTAL,"91.904,00","91.904,00","0,00","58.904,00",4-4000 - Penjualan
27 May 2026,GJ-1432837,INV-001158305,TOTAL,"91.904,00","91.904,00","58.404,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432837,INV-001158305,TOTAL,"91.904,00","91.904,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","39.160,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","0,00","39.160,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","0,00","100.000,00",4-4000 - Penjualan
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","61.242,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","25.264,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","11.744,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1433249,INV-001158665,TOTAL,"139.160,00","139.160,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432838,INV-001158306,TOTAL,"66.749,00","66.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432838,INV-001158306,TOTAL,"66.749,00","66.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432838,INV-001158306,TOTAL,"66.749,00","66.749,00","0,00","43.999,00",4-4000 - Penjualan
27 May 2026,GJ-1432838,INV-001158306,TOTAL,"66.749,00","66.749,00","43.499,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432838,INV-001158306,TOTAL,"66.749,00","66.749,00","500,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","41.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","0,00","41.000,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","0,00","120.000,00",4-4000 - Penjualan
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","61.218,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","45.132,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","11.900,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1433634,INV-001158778,TOTAL,"161.000,00","161.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1432944,INV-001158409,TOTAL,"60.467,96","60.467,96","20.468,96","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432944,INV-001158409,TOTAL,"60.467,96","60.467,96","0,00","20.468,96",1-1200 - Persediaan Barang
27 May 2026,GJ-1432944,INV-001158409,TOTAL,"60.467,96","60.467,96","0,00","39.999,00",4-4000 - Penjualan
27 May 2026,GJ-1432944,INV-001158409,TOTAL,"60.467,96","60.467,96","38.109,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432944,INV-001158409,TOTAL,"60.467,96","60.467,96","1.890,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","43.800,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","0,00","43.800,00",1-1200 - Persediaan Barang
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","0,00","84.749,00",4-4000 - Penjualan
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","62.244,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","6.788,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","1.000,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","13.467,00","0,00",8-8035 - Biaya Layanan
27 May 2026,GJ-1432946,INV-001158411,TOTAL,"128.549,00","128.549,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","28.983,90","0,00",5-5000 - Harga Pokok Penjualan (COGS)
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","0,00","28.983,90",1-1200 - Persediaan Barang
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","0,00","80.000,00",4-4000 - Penjualan
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","46.122,00","0,00",1-1100 - Piutang Usaha
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","23.105,00","0,00",4-4001 - Diskon Penjualan
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","500,00","0,00",4-4002 - Diskon Lainnya
27 May 2026,GJ-1433335,INV-001158710,TOTAL,"108.983,90","108.983,90","9.023,00","0,00",8-8035 - Biaya Layanan
