textBox36,textBox33,textBox35,textBox34,textBox30,textBox29,textBox32,textBox31,textBox37
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","0,00","34.410,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","0,00","90.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","50.508,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","27.883,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","9.859,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391514,INV-001127927,TOTAL,"124.410,00","124.410,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","19.994,19","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","0,00","19.994,19",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","0,00","36.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","30.852,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","100,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","4.797,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391577,INV-001127990,TOTAL,"56.993,19","56.993,19","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","41.800,48","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","0,00","41.800,48",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","0,00","126.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","62.168,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","50.002,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","12.080,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391644,INV-001128047,TOTAL,"167.800,48","167.800,48","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391515,INV-001127928,TOTAL,"59.999,00","59.999,00","20.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391515,INV-001127928,TOTAL,"59.999,00","59.999,00","0,00","20.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391515,INV-001127928,TOTAL,"59.999,00","59.999,00","0,00","39.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391515,INV-001127928,TOTAL,"59.999,00","59.999,00","37.498,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391515,INV-001127928,TOTAL,"59.999,00","59.999,00","2.501,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391679,INV-001128081,TOTAL,"59.996,72","59.996,72","19.997,72","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391679,INV-001128081,TOTAL,"59.996,72","59.996,72","0,00","19.997,72",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391679,INV-001128081,TOTAL,"59.996,72","59.996,72","0,00","39.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391679,INV-001128081,TOTAL,"59.996,72","59.996,72","37.498,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391679,INV-001128081,TOTAL,"59.996,72","59.996,72","2.501,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","101.800,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","0,00","101.800,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","0,00","326.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","163.441,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","128.940,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","1.000,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","31.369,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391578,INV-001127991,TOTAL,"427.800,00","427.800,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","33.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","0,00","33.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","0,00","80.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","52.728,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","15.741,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","10.281,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391731,INV-001128132,TOTAL,"113.000,00","113.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","39.969,51","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","0,00","39.969,51",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","0,00","120.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","60.488,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","46.002,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","11.760,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391516,INV-001127929,TOTAL,"159.969,51","159.969,51","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","56.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","0,00","56.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","0,00","146.998,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","120.548,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","2.000,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","23.200,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391517,INV-001127930,TOTAL,"202.998,00","202.998,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391830,INV-001128176,TOTAL,"98.669,00","98.669,00","34.410,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391830,INV-001128176,TOTAL,"98.669,00","98.669,00","0,00","34.410,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391830,INV-001128176,TOTAL,"98.669,00","98.669,00","0,00","64.259,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391830,INV-001128176,TOTAL,"98.669,00","98.669,00","55.632,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391830,INV-001128176,TOTAL,"98.669,00","98.669,00","8.627,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","39.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","0,00","39.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","0,00","100.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","81.070,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","2.000,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","15.680,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391518,INV-001127931,TOTAL,"139.000,00","139.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","81.676,11","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","0,00","81.676,11",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","0,00","246.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","126.006,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","94.004,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","24.240,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391647,INV-001128050,TOTAL,"327.676,11","327.676,11","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391680,INV-001128082,TOTAL,"119.883,00","119.883,00","40.630,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391680,INV-001128082,TOTAL,"119.883,00","119.883,00","0,00","40.630,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391680,INV-001128082,TOTAL,"119.883,00","119.883,00","0,00","79.253,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391680,INV-001128082,TOTAL,"119.883,00","119.883,00","72.264,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391680,INV-001128082,TOTAL,"119.883,00","119.883,00","6.989,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","20.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","0,00","20.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","0,00","38.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","32.592,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","100,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","5.057,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391579,INV-001127992,TOTAL,"58.999,00","58.999,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391831,INV-001128177,TOTAL,"55.999,00","55.999,00","20.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391831,INV-001128177,TOTAL,"55.999,00","55.999,00","0,00","20.000,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391831,INV-001128177,TOTAL,"55.999,00","55.999,00","0,00","35.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391831,INV-001128177,TOTAL,"55.999,00","55.999,00","33.159,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391831,INV-001128177,TOTAL,"55.999,00","55.999,00","2.840,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","19.999,52","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","0,00","19.999,52",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","0,00","60.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","30.249,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","22.001,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","6.000,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1392508,INV-001128577,TOTAL,"79.999,52","79.999,52","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391519,INV-001127932,TOTAL,"244.444,70","244.444,70","84.447,70","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391519,INV-001127932,TOTAL,"244.444,70","244.444,70","0,00","84.447,70",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391519,INV-001127932,TOTAL,"244.444,70","244.444,70","0,00","159.997,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391519,INV-001127932,TOTAL,"244.444,70","244.444,70","154.492,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391519,INV-001127932,TOTAL,"244.444,70","244.444,70","5.505,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","19.986,48","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","0,00","19.986,48",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","0,00","60.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","27.729,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","25.001,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","5.520,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391520,INV-001127933,TOTAL,"79.986,48","79.986,48","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","70.620,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","0,00","70.620,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","0,00","186.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","112.222,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","48.914,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","2.000,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","21.614,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391682,INV-001128084,TOTAL,"256.620,00","256.620,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","2.507,85","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","0,00","2.507,85",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","0,00","10.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","3.452,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","4.000,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","798,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1392001,INV-001128314,TOTAL,"12.507,85","12.507,85","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391580,INV-001127993,TOTAL,"60.449,04","60.449,04","22.450,04","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391580,INV-001127993,TOTAL,"60.449,04","60.449,04","0,00","22.450,04",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391580,INV-001127993,TOTAL,"60.449,04","60.449,04","0,00","37.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391580,INV-001127993,TOTAL,"60.449,04","60.449,04","37.619,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391580,INV-001127993,TOTAL,"60.449,04","60.449,04","380,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391817,INV-001128169,TOTAL,"54.994,76","54.994,76","19.995,76","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391817,INV-001128169,TOTAL,"54.994,76","54.994,76","0,00","19.995,76",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391817,INV-001128169,TOTAL,"54.994,76","54.994,76","0,00","34.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391817,INV-001128169,TOTAL,"54.994,76","54.994,76","33.498,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391817,INV-001128169,TOTAL,"54.994,76","54.994,76","1.501,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391683,INV-001128085,TOTAL,"119.993,88","119.993,88","39.995,88","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391683,INV-001128085,TOTAL,"119.993,88","119.993,88","0,00","39.995,88",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391683,INV-001128085,TOTAL,"119.993,88","119.993,88","0,00","79.998,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391683,INV-001128085,TOTAL,"119.993,88","119.993,88","75.396,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391683,INV-001128085,TOTAL,"119.993,88","119.993,88","4.602,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391522,INV-001127935,TOTAL,"108.995,34","108.995,34","34.997,34","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391522,INV-001127935,TOTAL,"108.995,34","108.995,34","0,00","34.997,34",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391522,INV-001127935,TOTAL,"108.995,34","108.995,34","0,00","73.998,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391522,INV-001127935,TOTAL,"108.995,34","108.995,34","72.658,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391522,INV-001127935,TOTAL,"108.995,34","108.995,34","1.340,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","88.049,05","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","0,00","88.049,05",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","0,00","186.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","128.980,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","28.964,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","2.000,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","24.806,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391636,INV-001128046,TOTAL,"274.049,05","274.049,05","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391684,INV-001128086,TOTAL,"54.499,00","54.499,00","17.500,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391684,INV-001128086,TOTAL,"54.499,00","54.499,00","0,00","17.500,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391684,INV-001128086,TOTAL,"54.499,00","54.499,00","0,00","36.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391684,INV-001128086,TOTAL,"54.499,00","54.499,00","36.129,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391684,INV-001128086,TOTAL,"54.499,00","54.499,00","870,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391832,INV-001128178,TOTAL,"102.980,33","102.980,33","34.982,33","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391832,INV-001128178,TOTAL,"102.980,33","102.980,33","0,00","34.982,33",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391832,INV-001128178,TOTAL,"102.980,33","102.980,33","0,00","67.998,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391832,INV-001128178,TOTAL,"102.980,33","102.980,33","66.718,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391832,INV-001128178,TOTAL,"102.980,33","102.980,33","1.280,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","19.994,19","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","0,00","19.994,19",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","0,00","36.999,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","30.852,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","100,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","4.797,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391582,INV-001127995,TOTAL,"56.993,19","56.993,19","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","46.499,23","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","0,00","46.499,23",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","0,00","82.827,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","67.199,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","1.000,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","12.878,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391631,INV-001128042,TOTAL,"129.326,23","129.326,23","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","44.472,17","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","0,00","44.472,17",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","0,00","120.000,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","66.702,00","0,00",1-1100 - Piutang Usaha
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","38.605,00","0,00",4-4001 - Diskon Penjualan
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","500,00","0,00",4-4002 - Diskon Lainnya
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","12.943,00","0,00",8-8035 - Biaya Layanan
24 Apr 2026,GJ-1391648,INV-001128051,TOTAL,"164.472,17","164.472,17","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
24 Apr 2026,GJ-1391685,INV-001128087,TOTAL,"125.429,00","125.429,00","45.630,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
24 Apr 2026,GJ-1391685,INV-001128087,TOTAL,"125.429,00","125.429,00","0,00","45.630,00",1-1200 - Persediaan Barang
24 Apr 2026,GJ-1391685,INV-001128087,TOTAL,"125.429,00","125.429,00","0,00","79.799,00",4-4000 - Penjualan
24 Apr 2026,GJ-1391685,INV-001128087,TOTAL,"125.429,00","125.429,00","70.367,00","0,00",1-1100 - Piutang Usaha
