textBox36,textBox33,textBox35,textBox34,textBox30,textBox29,textBox32,textBox31,textBox37
31 May 2026,GJ-1439287,INV-001162070,TOTAL,"120.832,10","120.832,10","40.834,10","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439287,INV-001162070,TOTAL,"120.832,10","120.832,10","0,00","40.834,10",1-1200 - Persediaan Barang
31 May 2026,GJ-1439287,INV-001162070,TOTAL,"120.832,10","120.832,10","0,00","79.998,00",4-4000 - Penjualan
31 May 2026,GJ-1439287,INV-001162070,TOTAL,"120.832,10","120.832,10","76.718,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439287,INV-001162070,TOTAL,"120.832,10","120.832,10","3.280,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439580,INV-001162341,TOTAL,"62.749,00","62.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439580,INV-001162341,TOTAL,"62.749,00","62.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439580,INV-001162341,TOTAL,"62.749,00","62.749,00","0,00","39.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439580,INV-001162341,TOTAL,"62.749,00","62.749,00","39.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439580,INV-001162341,TOTAL,"62.749,00","62.749,00","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","35.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","0,00","35.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","0,00","89.000,00",4-4000 - Penjualan
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","54.256,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","22.581,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","10.413,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1441414,INV-001163830,TOTAL,"124.000,00","124.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","32.563,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","19.246,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","6.441,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439700,INV-001162461,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439433,INV-001162213,TOTAL,"62.749,00","62.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439433,INV-001162213,TOTAL,"62.749,00","62.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439433,INV-001162213,TOTAL,"62.749,00","62.749,00","0,00","39.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439433,INV-001162213,TOTAL,"62.749,00","62.749,00","39.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439433,INV-001162213,TOTAL,"62.749,00","62.749,00","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","33.257,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","18.421,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","6.572,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439701,INV-001162462,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439286,INV-001162069,TOTAL,"179.946,96","179.946,96","60.948,96","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439286,INV-001162069,TOTAL,"179.946,96","179.946,96","0,00","60.948,96",1-1200 - Persediaan Barang
31 May 2026,GJ-1439286,INV-001162069,TOTAL,"179.946,96","179.946,96","0,00","118.998,00",4-4000 - Penjualan
31 May 2026,GJ-1439286,INV-001162069,TOTAL,"179.946,96","179.946,96","117.998,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439286,INV-001162069,TOTAL,"179.946,96","179.946,96","1.000,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439434,INV-001162214,TOTAL,"55.491,87","55.491,87","20.492,87","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439434,INV-001162214,TOTAL,"55.491,87","55.491,87","0,00","20.492,87",1-1200 - Persediaan Barang
31 May 2026,GJ-1439434,INV-001162214,TOTAL,"55.491,87","55.491,87","0,00","34.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439434,INV-001162214,TOTAL,"55.491,87","55.491,87","33.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439434,INV-001162214,TOTAL,"55.491,87","55.491,87","1.500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439509,INV-001162283,TOTAL,"68.986,43","68.986,43","23.987,43","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439509,INV-001162283,TOTAL,"68.986,43","68.986,43","0,00","23.987,43",1-1200 - Persediaan Barang
31 May 2026,GJ-1439509,INV-001162283,TOTAL,"68.986,43","68.986,43","0,00","44.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439509,INV-001162283,TOTAL,"68.986,43","68.986,43","44.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439509,INV-001162283,TOTAL,"68.986,43","68.986,43","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","34.410,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","0,00","34.410,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","0,00","90.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","53.549,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","24.264,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","10.437,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439398,INV-001162178,TOTAL,"124.410,00","124.410,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439510,INV-001162284,TOTAL,"57.423,43","57.423,43","20.424,43","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439510,INV-001162284,TOTAL,"57.423,43","57.423,43","0,00","20.424,43",1-1200 - Persediaan Barang
31 May 2026,GJ-1439510,INV-001162284,TOTAL,"57.423,43","57.423,43","0,00","36.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439510,INV-001162284,TOTAL,"57.423,43","57.423,43","31.179,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439510,INV-001162284,TOTAL,"57.423,43","57.423,43","5.820,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","46.737,43","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","0,00","46.737,43",1-1200 - Persediaan Barang
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","0,00","110.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","72.017,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","22.777,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","13.956,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439399,INV-001162179,TOTAL,"156.737,43","156.737,43","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439581,INV-001162342,TOTAL,"55.496,83","55.496,83","20.497,83","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439581,INV-001162342,TOTAL,"55.496,83","55.496,83","0,00","20.497,83",1-1200 - Persediaan Barang
31 May 2026,GJ-1439581,INV-001162342,TOTAL,"55.496,83","55.496,83","0,00","34.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439581,INV-001162342,TOTAL,"55.496,83","55.496,83","29.199,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439581,INV-001162342,TOTAL,"55.496,83","55.496,83","5.800,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","39.004,62","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","0,00","39.004,62",1-1200 - Persediaan Barang
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","0,00","75.599,00",4-4000 - Penjualan
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","60.083,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","756,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","13.010,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439288,INV-001162071,TOTAL,"114.603,62","114.603,62","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","30.933,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","21.186,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","6.131,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439400,INV-001162180,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","59.243,90","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","0,00","59.243,90",1-1200 - Persediaan Barang
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","0,00","166.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","102.382,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","42.128,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","19.740,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439162,INV-001161945,TOTAL,"225.243,90","225.243,90","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","20.497,83","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","0,00","20.497,83",1-1200 - Persediaan Barang
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","27.569,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","25.691,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","5.490,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439702,INV-001162463,TOTAL,"80.497,83","80.497,83","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","36.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","0,00","36.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","0,00","68.249,00",4-4000 - Penjualan
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","55.085,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","683,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","10.731,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1440433,INV-001163052,TOTAL,"104.249,00","104.249,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","20.497,77","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","0,00","20.497,77",1-1200 - Persediaan Barang
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","31.593,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","20.401,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","6.256,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439479,INV-001162259,TOTAL,"80.497,77","80.497,77","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","0,00","22.750,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","0,00","60.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","31.353,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","21.186,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","6.211,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439401,INV-001162181,TOTAL,"82.750,00","82.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","73.773,95","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","0,00","73.773,95",1-1200 - Persediaan Barang
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","0,00","153.549,00",4-4000 - Penjualan
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","100.520,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","31.394,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","1.000,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","19.385,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439289,INV-001162072,TOTAL,"227.322,95","227.322,95","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439582,INV-001162343,TOTAL,"118.253,26","118.253,26","39.000,26","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439582,INV-001162343,TOTAL,"118.253,26","118.253,26","0,00","39.000,26",1-1200 - Persediaan Barang
31 May 2026,GJ-1439582,INV-001162343,TOTAL,"118.253,26","118.253,26","0,00","79.253,00",4-4000 - Penjualan
31 May 2026,GJ-1439582,INV-001162343,TOTAL,"118.253,26","118.253,26","72.264,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439582,INV-001162343,TOTAL,"118.253,26","118.253,26","6.989,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","23.987,43","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","0,00","23.987,43",1-1200 - Persediaan Barang
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","0,00","50.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","35.007,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","6.336,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","6.907,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439435,INV-001162215,TOTAL,"73.987,43","73.987,43","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","41.623,08","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","0,00","41.623,08",1-1200 - Persediaan Barang
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","0,00","80.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","58.872,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","7.926,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","500,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","11.452,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439703,INV-001162464,TOTAL,"121.623,08","121.623,08","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439290,INV-001162073,TOTAL,"57.999,00","57.999,00","20.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439290,INV-001162073,TOTAL,"57.999,00","57.999,00","0,00","20.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439290,INV-001162073,TOTAL,"57.999,00","57.999,00","0,00","37.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439290,INV-001162073,TOTAL,"57.999,00","57.999,00","37.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439290,INV-001162073,TOTAL,"57.999,00","57.999,00","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","25.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","0,00","25.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","0,00","78.749,00",4-4000 - Penjualan
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","36.733,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","33.531,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","7.235,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439291,INV-001162074,TOTAL,"103.749,00","103.749,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","50.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","0,00","50.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","0,00","120.000,00",4-4000 - Penjualan
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","76.079,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","26.942,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","1.000,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","14.729,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439402,INV-001162182,TOTAL,"170.000,00","170.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439512,INV-001162286,TOTAL,"58.423,43","58.423,43","20.424,43","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439512,INV-001162286,TOTAL,"58.423,43","58.423,43","0,00","20.424,43",1-1200 - Persediaan Barang
31 May 2026,GJ-1439512,INV-001162286,TOTAL,"58.423,43","58.423,43","0,00","37.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439512,INV-001162286,TOTAL,"58.423,43","58.423,43","36.129,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439512,INV-001162286,TOTAL,"58.423,43","58.423,43","1.870,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439511,INV-001162285,TOTAL,"85.599,00","85.599,00","30.600,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439511,INV-001162285,TOTAL,"85.599,00","85.599,00","0,00","30.600,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439511,INV-001162285,TOTAL,"85.599,00","85.599,00","0,00","54.999,00",4-4000 - Penjualan
31 May 2026,GJ-1439511,INV-001162285,TOTAL,"85.599,00","85.599,00","54.499,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439511,INV-001162285,TOTAL,"85.599,00","85.599,00","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","42.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","0,00","42.000,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","0,00","119.278,00",4-4000 - Penjualan
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","61.031,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","44.133,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","1.000,00","0,00",4-4002 - Diskon Lainnya
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","11.864,00","0,00",8-8035 - Biaya Layanan
31 May 2026,GJ-1439704,INV-001162465,TOTAL,"161.278,00","161.278,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
31 May 2026,GJ-1439292,INV-001162075,TOTAL,"129.498,00","129.498,00","45.500,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439292,INV-001162075,TOTAL,"129.498,00","129.498,00","0,00","45.500,00",1-1200 - Persediaan Barang
31 May 2026,GJ-1439292,INV-001162075,TOTAL,"129.498,00","129.498,00","0,00","83.998,00",4-4000 - Penjualan
31 May 2026,GJ-1439292,INV-001162075,TOTAL,"129.498,00","129.498,00","83.498,00","0,00",1-1100 - Piutang Usaha
31 May 2026,GJ-1439292,INV-001162075,TOTAL,"129.498,00","129.498,00","500,00","0,00",4-4001 - Diskon Penjualan
31 May 2026,GJ-1439293,INV-001162076,TOTAL,"118.040,00","118.040,00","42.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
31 May 2026,GJ-1439293,INV-001162076,TOTAL,"118.040,00","118.040,00","0,00","42.000,00",1-1200 - Persediaan Barang
